	Significant	X.Log.P.value.	Difference	Majority.protein.IDs	Protein.IDs	Protein.names	Gene.names	id	Fasta.headers	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Number.of.proteins	Peptides.LM2_WCL_1	Peptides.LM2_WCL_2	Peptides.LM2_WCL_3	Peptides.MDAMB231_WCL_1	Peptides.MDAMB231_WCL_2	Peptides.MDAMB231_WCL_3	Unique.peptides.LM2_WCL_1	Unique.peptides.LM2_WCL_2	Unique.peptides.LM2_WCL_3	Unique.peptides.MDAMB231_WCL_1	Unique.peptides.MDAMB231_WCL_2	Unique.peptides.MDAMB231_WCL_3	Sequence.length	Sequence.lengths	Identification.type.LM2_WCL_1	Identification.type.LM2_WCL_2	Identification.type.LM2_WCL_3	Identification.type.MDAMB231_WCL_1	Identification.type.MDAMB231_WCL_2	Identification.type.MDAMB231_WCL_3	Sequence.coverage.LM2_WCL_1....	Sequence.coverage.LM2_WCL_2....	Sequence.coverage.LM2_WCL_3....	Sequence.coverage.MDAMB231_WCL_1....	Sequence.coverage.MDAMB231_WCL_2....	Sequence.coverage.MDAMB231_WCL_3....	Symbol.color	Symbol.type	Symbol.size	Show.label	Only.identified.by.site	Reverse	Potential.contaminant	Student.s.T.test.Significant.LM2_MDA	Student.s.T.test.significant	Peptides	Razor...unique.peptides	Unique.peptides	Sequence.coverage....	Unique...razor.sequence.coverage....	Unique.sequence.coverage....	Mol..weight..kDa.	Q.value	Score	Student.s.T.test.p.value.LM2_MDA	Student.s.T.test.q.value.LM2_MDA	Student.s.T.test.Difference.LM2_MDA	Student.s.T.test.Test.statistic.LM2_MDA	LFQ.intensity.LM2_WCL_1	LFQ.intensity.LM2_WCL_2	LFQ.intensity.LM2_WCL_3	LFQ.intensity.MDAMB231_WCL_1	LFQ.intensity.MDAMB231_WCL_2	LFQ.intensity.MDAMB231_WCL_3	DEGs	DEPs	namesdep
817	+	3.88127476455422	-2.47429084777832	P30084	P30084	Enoyl-CoA hydratase, mitochondrial	ECHS1	1299	Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4	15	15	15	1	13	12	13	14	14	15	13	12	13	14	14	15	290	290	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	45.2	38.6	45.9	54.5	54.5	54.5	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	15	15	15	54.5	54.5	54.5	31.387	0	323.31	0.000131439299368668	0.00423300970873786	-2.47429084777832	-14.50260552312	29.5436630249023	29.2634925842285	29.0497570037842	31.9015674591064	31.7936248779297	31.5845928192139	DOWN	DOWN	ECHS1
2897	+	1.50883809637574	-2.46121406555176	Q9Y673	Q9Y673	Dolichyl-phosphate beta-glucosyltransferase	ALG5	4628	Dolichyl-phosphate beta-glucosyltransferase OS=Homo sapiens OX=9606 GN=ALG5 PE=1 SV=1	4	4	4	1	2	2	2	2	2	2	2	2	2	2	2	2	324	324	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	6.2	6.2	9.3	9.3	10.2	10.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	4	4	4	13.3	13.3	13.3	36.946	0	5.7988	0.0309857422270431	0.0415838150289017	-2.46121406555176	-3.26324763617546	23.0374908447266	23.6155738830566	21.6272068023682	24.3233680725098	25.4342174530029	25.9063282012939	DOWN	DOWN	ALG5
611	+	3.24401006441595	-2.45955975850423	P14923	P14923	Junction plakoglobin	JUP	1019	Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3	24	24	23	1	6	7	7	15	15	17	5	7	6	14	14	16	745	745	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	9.7	15.2	13.4	34	32.3	35.3	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	24	24	23	42.4	42.4	41.1	81.744	0	258.66	0.000570151059347719	0.00492857142857143	-2.45955975850423	-9.96288849812098	26.2074699401855	26.974760055542	26.9146766662598	29.1801128387451	29.1679172515869	29.127555847168	DOWN	DOWN	JUP
2337	+	4.63685704468255	-2.43232727050781	Q9BUP3	Q9BUP3	Oxidoreductase HTATIP2	HTATIP2	3708	Oxidoreductase HTATIP2 OS=Homo sapiens OX=9606 GN=HTATIP2 PE=1 SV=2	10	10	10	1	3	4	4	8	5	5	3	4	4	8	5	5	242	242	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	17.8	21.1	21.1	38.8	24	25.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	10	10	10	46.7	46.7	46.7	27.049	0	54.571	2.30750661825383e-05	0.00195744680851064	-2.43232727050781	-22.5075714551206	25.3909015655518	25.6016159057617	25.3855476379395	27.9760723114014	27.9699382781982	27.7290363311768	DOWN	DOWN	HTATIP2
1343	+	3.47502738711563	-2.42991574605306	P82673	P82673	28S ribosomal protein S35, mitochondrial	MRPS35	2003	28S ribosomal protein S35, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS35 PE=1 SV=1	6	6	6	1	1	1	0	5	4	3	1	1	0	5	4	3	323	323	By MS/MS	By MS/MS		By MS/MS	By MS/MS	By MS/MS	5.9	8.4	0	29.1	22.9	21.1	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	6	6	6	33.1	33.1	33.1	36.844	0	39.89	0.000334944316513288	0.0049060773480663	-2.42991574605306	-11.4242726177424	23.2230415344238	23.4304637908936	23.8237495422363	26.1245708465576	25.711877822876	25.9305534362793	DOWN	DOWN	MRPS35
1166	+	1.48521149189426	-2.42801475524902	P56134	P56134	ATP synthase subunit f, mitochondrial	ATP5J2	1773	ATP synthase subunit f, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MF PE=1 SV=3	4	4	4	1	1	2	1	3	3	4	1	2	1	3	3	4	94	94	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	13.8	27.7	13.8	27.7	29.8	41.5	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	4	4	4	41.5	41.5	41.5	10.918	0	10.121	0.0327181325942491	0.0425835694050992	-2.42801475524902	-3.20584351944233	23.3853912353516	23.5473613739014	22.4190635681152	26.5640411376953	24.2807540893555	25.7910652160645	DOWN	DOWN	ATP5J2
50	+	1.81600362667036	-2.42615063985189	O00515	O00515	Ladinin-1	LAD1	202	Ladinin-1 OS=Homo sapiens OX=9606 GN=LAD1 PE=1 SV=2	15	15	15	1	2	3	1	9	8	11	2	3	1	9	8	11	517	517	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	5.2	7	2.9	24.8	22.2	27.9	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	15	15	15	32.3	32.3	32.3	57.13	0	38.116	0.0152755330201933	0.0288323424494649	-2.42615063985189	-4.06580667592708	25.5619449615479	25.3979339599609	24.5721187591553	28.6238346099854	27.0161647796631	27.1704502105713	DOWN	DOWN	LAD1
373	+	4.61837760807793	-2.42316436767578	P00167	P00167	Cytochrome b5	CYB5A	685	Cytochrome b5 OS=Homo sapiens OX=9606 GN=CYB5A PE=1 SV=2	6	6	6	1	2	2	2	5	4	4	2	2	2	5	4	4	134	134	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	38.8	38.8	17.2	52.2	52.2	45.5	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	6	6	6	59	59	59	15.33	0	36.981	2.40781098747546e-05	0.00187755102040816	-2.42316436767578	-22.2678395217025	25.7082786560059	25.3805351257324	25.4215602874756	27.8759002685547	27.9933452606201	27.9106216430664	DOWN	DOWN	CYB5A
2068	+	2.26184044859552	-2.42173322041829	Q8WWC4	Q8WWC4	Uncharacterized protein C2orf47, mitochondrial	C2orf47	3247	m-AAA protease-interacting protein 1, mitochondrial OS=Homo sapiens OX=9606 GN=MAIP1 PE=1 SV=1	2	2	2	1	2	1	1	2	2	2	2	1	1	2	2	2	291	291	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	9.6	5.5	5.5	9.6	9.6	9.6	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	2	2	2	9.6	9.6	9.6	32.544	0	5.6677	0.00547216962912909	0.0162010050251256	-2.42173322041829	-5.45946529307651	23.1638145446777	23.2027645111084	22.5143413543701	25.5068511962891	25.9746723175049	24.6645965576172	DOWN	DOWN	C2orf47
2022	+	1.51288398210563	-2.41880098978678	Q8NFJ5	Q8NFJ5	Retinoic acid-induced protein 3	GPRC5A	3140	Retinoic acid-induced protein 3 OS=Homo sapiens OX=9606 GN=GPRC5A PE=1 SV=2	7	7	7	1	0	0	0	2	2	3	0	0	0	2	2	3	357	357				By MS/MS	By MS/MS	By MS/MS	0	0	0	12.3	12.3	16.5	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	7	7	7	25.2	25.2	25.2	40.251	0	213.01	0.0306984195974069	0.0414961240310078	-2.41880098978678	-3.27313431823318	24.5223007202148	23.1240730285645	23.4548835754395	24.9762687683105	27.043643951416	26.3377475738525	DOWN	DOWN	GPRC5A
437	+	5.44192749981405	-2.38402430216471	P05783	P05783;CON__H-INV:HIT000015463	Keratin, type I cytoskeletal 18	KRT18	790	Keratin, type I cytoskeletal 18 OS=Homo sapiens OX=9606 GN=KRT18 PE=1 SV=2	69;5	69;5	51;4	2	51	48	54	60	60	62	39	37	40	46	45	45	430	430;295	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	89.8	89.3	90.9	91.2	91.2	91.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	69	69	51	91.2	91.2	79.5	48.057	0	323.31	3.61470200660322e-06	0	-2.38402430216471	-35.8473662868696	33.3729553222656	33.3233489990234	33.4197845458984	35.6820411682129	35.875732421875	35.7103881835938	DOWN	DOWN	KRT18
2139	+	1.31357772814784	-2.37194506327311	Q969V3	Q969V3	Nicalin	NCLN	3365	Nicalin OS=Homo sapiens OX=9606 GN=NCLN PE=1 SV=2	7	7	7	1	1	1	1	6	5	2	1	1	1	6	5	2	563	563	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	3.4	3.4	3.4	16	13.1	5.9	Color2 [DarkGray]	1	4	NA	NA	NA	NA			7	7	7	18.7	18.7	18.7	62.974	0	22.156	0.0485760583828863	0.0571146443514644	-2.37194506327311	-2.80474637253124	21.8522834777832	23.9744338989258	23.7502403259277	25.8709125518799	26.2569370269775	24.5649433135986	DOWN	DOWN	NCLN
1	+	1.32775000222847	-2.34002113342285	P0DPI2	P0DPI2;A0A0B4J2D5	Glutamine amidotransferase-like class 1 domain-containing protein 3A, mitochondrial	GATD3A	0	Glutamine amidotransferase-like class 1 domain-containing protein 3A, mitochondrial OS=Homo sapiens OX=9606 GN=GATD3A PE=1 SV=1;Glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial OS=Homo sapiens OX=9606 GN=GATD3B PE=1 SV=1	4;4	4;4	4;4	2	1	4	1	4	3	4	1	4	1	4	3	4	268	268;268	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	9.3	31.7	7.8	31.7	23.9	31.7	Color2 [DarkGray]	1	4	NA	NA	NA	NA			4	4	4	31.7	31.7	31.7	28.17	0	32.802	0.0470164676854148	0.0556632996632997	-2.34002113342285	-2.83686985648204	24.0850925445557	26.5228137969971	24.0393238067627	27.1293754577637	27.3953380584717	27.1425800323486	DOWN	DOWN	GATD3A
341	+	3.55358811977007	-2.31893348693848	O95471	O95471	Claudin-7	CLDN7	636	Claudin-7 OS=Homo sapiens OX=9606 GN=CLDN7 PE=1 SV=4	2	2	2	1	0	0	0	1	1	1	0	0	0	1	1	1	211	211				By MS/MS	By MS/MS	By MS/MS	0	0	0	8.1	8.1	8.1	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	2	2	2	13.3	13.3	13.3	22.418	0	60.775	0.000279519351613646	0.0039047619047619	-2.31893348693848	-11.9659193380079	23.7384624481201	23.2075519561768	23.6155261993408	25.8277435302734	26.033260345459	25.6573371887207	DOWN	DOWN	CLDN7
2180	+	1.42473666741113	-2.31334622701009	Q96EL3	Q96EL3	39S ribosomal protein L53, mitochondrial	MRPL53	3436	39S ribosomal protein L53, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL53 PE=1 SV=1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	112	112		By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	0	14.3	14.3	14.3	14.3	14.3	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	1	1	1	14.3	14.3	14.3	12.107	0	31.732	0.0376065360783272	0.0482046678635548	-2.31334622701009	-3.06141456023891	22.8945446014404	22.242769241333	23.0522918701172	25.628231048584	25.8786029815674	23.6228103637695	DOWN	DOWN	MRPL53
1085	+	3.33541868530256	-2.30643526713053	P51580	P51580	Thiopurine S-methyltransferase	TPMT	1669	Thiopurine S-methyltransferase OS=Homo sapiens OX=9606 GN=TPMT PE=1 SV=1	9	9	9	1	2	3	3	6	6	8	2	3	3	6	6	8	245	245	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	7.8	11.8	16.7	22.4	25.7	33.5	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	9	9	9	36.3	36.3	36.3	28.18	0	12.471	0.000461935473830017	0.00481904761904762	-2.30643526713053	-10.5186789405686	24.5433311462402	24.2051582336426	24.4210472106934	26.4973487854004	26.503791809082	27.0877017974854	DOWN	DOWN	TPMT
1743	+	2.95556435885804	-2.30374018351237	Q16762	Q16762	Thiosulfate sulfurtransferase	TST	2570	Thiosulfate sulfurtransferase OS=Homo sapiens OX=9606 GN=TST PE=1 SV=4	9	9	9	1	2	2	3	6	4	7	2	2	3	6	4	7	297	297	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	8.1	8.1	14.1	28.6	16.8	33.3	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	9	9	9	36	36	36	33.429	0	15.49	0.00110773439611481	0.00606369426751592	-2.30374018351237	-8.3830079361494	25.4053554534912	25.7922840118408	26.0140590667725	28.3676128387451	27.6504096984863	28.1048965454102	DOWN	DOWN	TST
2381	+	1.40447360374544	-2.30355517069499	Q9BYT8	Q9BYT8	Neurolysin, mitochondrial	NLN	3779	Neurolysin, mitochondrial OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1	10	10	10	1	1	2	5	5	5	7	1	2	5	5	5	7	704	704	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	2.1	5.4	10.1	11.5	10.5	14.9	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	10	10	10	20.6	20.6	20.6	80.651	0	15.507	0.0394027375752018	0.0494265486725664	-2.30355517069499	-3.013799790399	22.5724563598633	24.8181667327881	24.88063621521	26.5336513519287	26.4182662963867	26.2300071716309	DOWN	DOWN	NLN
7	+	3.02935648237731	-2.2848326365153	A3KMH1	A3KMH1	von Willebrand factor A domain-containing protein 8	VWA8	8	von Willebrand factor A domain-containing protein 8 OS=Homo sapiens OX=9606 GN=VWA8 PE=1 SV=2	11	11	11	1	0	1	0	7	3	5	0	1	0	7	3	5	1905	1905		By matching		By MS/MS	By MS/MS	By MS/MS	0	0.6	0	6.4	2.6	4.7	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	11	11	11	9.8	9.8	9.8	214.82	0	23.246	0.000934638179200155	0.00677580071174377	-2.2848326365153	-8.7635403916211	23.5504627227783	23.376537322998	24.1503314971924	26.0750427246094	26.1071338653564	25.7496528625488	DOWN	DOWN	VWA8
1608	+	3.36970372403584	-2.28370030721029	Q14554	Q14554	Protein disulfide-isomerase A5	PDIA5	2378	Protein disulfide-isomerase A5 OS=Homo sapiens OX=9606 GN=PDIA5 PE=1 SV=1	6	6	6	1	0	1	0	5	2	5	0	1	0	5	2	5	519	519		By matching		By MS/MS	By MS/MS	By MS/MS	0	2.9	0	19.5	8.7	16.6	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	6	6	6	19.8	19.8	19.8	59.594	0	23.679	0.000426870630900285	0.00496078431372549	-2.28370030721029	-10.7345637588847	24.1741561889648	23.5093021392822	23.8117179870605	26.068416595459	26.2916164398193	25.9862442016602	DOWN	DOWN	PDIA5
1684	+	5.19457834661222	-2.25771967569987	Q15392	Q15392	Delta(24)-sterol reductase	DHCR24	2487	Delta(24)-sterol reductase OS=Homo sapiens OX=9606 GN=DHCR24 PE=1 SV=2	6	6	6	1	4	4	4	6	6	5	4	4	4	6	6	5	516	516	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	12	12	12.2	18.2	18.2	14.9	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	6	6	6	18.2	18.2	18.2	60.101	0	25.495	6.38883472538501e-06	0	-2.25771967569987	-31.0766642260905	26.8451766967773	26.9473743438721	26.8137226104736	29.2255687713623	29.0170402526855	29.1368236541748	DOWN	DOWN	DHCR24
1668	+	2.66017245279022	-2.24841562906901	Q15165	Q15165	Serum paraoxonase/arylesterase 2	PON2	2461	Serum paraoxonase/arylesterase 2 OS=Homo sapiens OX=9606 GN=PON2 PE=1 SV=4	2	2	2	1	0	0	0	2	2	1	0	0	0	2	2	1	354	354				By MS/MS	By MS/MS	By MS/MS	0	0	0	9.9	9.9	5.4	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	2	2	2	9.9	9.9	9.9	39.38	0	17.073	0.0021868930642179	0.0110380952380952	-2.24841562906901	-7.00446868948444	22.9662075042725	23.8952941894531	23.6226978302002	25.4267845153809	25.9786052703857	25.8240566253662	DOWN	DOWN	PON2
1745	+	1.74110939234448	-2.24819374084473	Q16774	Q16774	Guanylate kinase	GUK1	2572	Guanylate kinase OS=Homo sapiens OX=9606 GN=GUK1 PE=1 SV=2	7	7	7	1	2	2	5	4	5	6	2	2	5	4	5	6	197	197	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	21.3	21.3	32	29.9	32	38.1	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	7	7	7	39.6	39.6	39.6	21.725	0	22.21	0.0181505841886947	0.0316993166287016	-2.24819374084473	-3.85978443774355	23.9538154602051	23.1433143615723	25.0131206512451	26.5181522369385	25.8555965423584	26.4810829162598	DOWN	DOWN	GUK1
163	+	3.25250437896501	-2.22633043924967	O43709	O43709	Probable 18S rRNA (guanine-N(7))-methyltransferase	WBSCR22	372	Probable 18S rRNA (guanine-N(7))-methyltransferase OS=Homo sapiens OX=9606 GN=BUD23 PE=1 SV=2	4	4	4	1	0	1	0	3	4	3	0	1	0	3	4	3	281	281		By matching		By MS/MS	By MS/MS	By MS/MS	0	4.3	0	10	12.5	10	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	4	4	4	12.5	12.5	12.5	31.88	0	9.0399	0.000559107890091076	0.00495067264573991	-2.22633043924967	-10.0133512857947	23.2249202728271	22.6509666442871	22.7422657012939	25.2109661102295	24.8338356018066	25.2523422241211	DOWN	DOWN	WBSCR22
343	+	3.07156801490504	-2.22263399759929	O95571	O95571	Persulfide dioxygenase ETHE1, mitochondrial	ETHE1	642	Persulfide dioxygenase ETHE1, mitochondrial OS=Homo sapiens OX=9606 GN=ETHE1 PE=1 SV=2	6	6	6	1	2	2	4	6	6	5	2	2	4	6	6	5	254	254	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	13.4	13.4	31.1	46.9	46.9	41.3	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	6	6	6	46.9	46.9	46.9	27.873	0	38.122	0.000848070555631672	0.00584150943396226	-2.22263399759929	-8.98827395211377	25.7125091552734	26.4731616973877	26.3658123016357	28.2708835601807	28.4611549377441	28.4873466491699	DOWN	DOWN	ETHE1
1828	+	2.486445170547	-2.19768905639648	Q5VZK9	Q5VZK9	Leucine-rich repeat-containing protein 16A	LRRC16A	2732	F-actin-uncapping protein LRRC16A OS=Homo sapiens OX=9606 GN=CARMIL1 PE=1 SV=1	14	14	14	1	0	0	1	7	5	6	0	0	1	7	5	6	1371	1371			By matching	By MS/MS	By MS/MS	By MS/MS	0	0	0.9	7.4	5.3	6.2	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	14	14	14	15.5	15.5	15.5	151.56	0	37.071	0.00326253237096215	0.0118809523809524	-2.19768905639648	-6.29055286466464	23.6212139129639	24.7830219268799	24.2929306030273	26.6152648925781	26.3218231201172	26.3531455993652	DOWN	DOWN	LRRC16A
1969	+	1.70118187599729	-2.19493357340495	Q8IZL8	Q8IZL8	Proline-, glutamic acid- and leucine-rich protein 1	PELP1	3027	Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens OX=9606 GN=PELP1 PE=1 SV=2	3	3	3	1	1	0	0	2	3	3	1	0	0	2	3	3	1130	1130	By MS/MS			By MS/MS	By MS/MS	By MS/MS	2.9	0	0	2.9	4.3	4.3	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	3	3	3	4.3	4.3	4.3	119.7	0	26.865	0.0198983984947089	0.0329149171270718	-2.19493357340495	-3.75281659695022	22.9286823272705	24.8479347229004	23.5665588378906	25.750675201416	26.2696895599365	25.9076118469238	DOWN	DOWN	PELP1
867	+	3.6566097099633	-2.19283866882324	P35080	P35080	Profilin-2	PFN2	1371	Profilin-2 OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=3	5	5	5	1	3	2	3	4	4	4	3	2	3	4	4	4	140	140	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	17.9	15.7	17.9	17.9	17.9	17.9	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	5	5	5	29.3	29.3	29.3	15.046	0	12.126	0.000220490707006932	0.00446258503401361	-2.19283866882324	-12.7134754580455	24.9564208984375	24.4173812866211	24.8225021362305	27.0428085327148	26.8737316131592	26.8582801818848	DOWN	DOWN	PFN2
878	+	1.60466231294166	-2.17192522684733	P35270	P35270	Sepiapterin reductase	SPR	1384	Sepiapterin reductase OS=Homo sapiens OX=9606 GN=SPR PE=1 SV=1	9	9	9	1	1	4	2	7	6	6	1	4	2	7	6	6	261	261	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	5.7	23.8	12.6	38.7	28.7	28.4	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	9	9	9	44.8	44.8	44.8	28.048	0	23.826	0.0248506462418645	0.0374582904222451	-2.17192522684733	-3.50202101855996	23.4903869628906	24.8982753753662	25.5897235870361	26.7505989074707	26.8051357269287	26.9384269714355	DOWN	DOWN	SPR
1116	+	2.20029725457117	-2.16994285583496	P53007	P53007	Tricarboxylate transport protein, mitochondrial	SLC25A1	1711	Tricarboxylate transport protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A1 PE=1 SV=2	9	9	9	1	2	2	4	6	6	8	2	2	4	6	6	8	311	311	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	8	8	16.7	23.2	21.5	29.3	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	9	9	9	33.1	33.1	33.1	34.012	0	16.654	0.00630525630997874	0.0172721518987342	-2.16994285583496	-5.24812294086873	23.7654190063477	24.0196437835693	24.9454765319824	26.3166198730469	26.8084545135498	26.1152935028076	DOWN	DOWN	SLC25A1
2324	+	3.40651635740736	-2.16766611735026	Q9BT73	Q9BT73	Proteasome assembly chaperone 3	PSMG3	3686	Proteasome assembly chaperone 3 OS=Homo sapiens OX=9606 GN=PSMG3 PE=1 SV=1	2	2	2	1	1	1	1	2	2	2	1	1	1	2	2	2	122	122	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	19.7	19.7	19.7	27.9	27.9	27.9	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	2	2	2	27.9	27.9	27.9	13.104	0	6.5446	0.000392178374921747	0.00508542713567839	-2.16766611735026	-10.9710190329836	23.1962566375732	22.5456199645996	23.053466796875	25.0932140350342	25.1147365570068	25.0903911590576	DOWN	DOWN	PSMG3
379	+	4.78682344292557	-2.15386009216309	P00390	P00390	Glutathione reductase, mitochondrial	GSR	691	Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2	15	15	15	1	7	6	7	8	12	10	7	6	7	8	12	10	522	522	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	19.2	15.9	16.7	23.9	34.5	26.8	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	15	15	15	41.4	41.4	41.4	56.256	0	215.39	1.63371598002495e-05	0.00242105263157895	-2.15386009216309	-24.5497166706216	27.3046951293945	27.0879039764404	27.144624710083	29.3255805969238	29.4386501312256	29.2345733642578	DOWN	DOWN	GSR
2708	+	1.97024380349955	-2.14614295959473	Q9UI30	Q9UI30	Multifunctional methyltransferase subunit TRM112-like protein	TRMT112	4345	Multifunctional methyltransferase subunit TRM112-like protein OS=Homo sapiens OX=9606 GN=TRMT112 PE=1 SV=1	5	5	5	1	0	0	1	3	3	3	0	0	1	3	3	3	125	125			By matching	By MS/MS	By MS/MS	By MS/MS	0	0	13.6	45.6	29.6	33.6	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	5	5	5	49.6	49.6	49.6	14.199	0	12.92	0.0107091794635838	0.022335535006605	-2.14614295959473	-4.51376698441937	24.4666576385498	23.0833129882813	24.4831790924072	26.3581848144531	26.0085773468018	26.1048164367676	DOWN	DOWN	TRMT112
1763	+	2.30113500037924	-2.11625544230143	Q2TB90	Q2TB90	Putative hexokinase HKDC1	HKDC1	2599	Hexokinase HKDC1 OS=Homo sapiens OX=9606 GN=HKDC1 PE=1 SV=3	8	6	6	1	2	2	3	4	7	7	0	0	1	2	5	5	917	917	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	2.5	2.5	3.8	6.1	9.9	8.8	Color2 [DarkGray]	1	4	NA	NA	NA	NA	+	LM2_MDA	8	6	6	10	9.3	9.3	102.54	0	11.247	0.00499879123467467	0.0152465753424658	-2.11625544230143	-5.59794216656994	23.2753772735596	23.9696941375732	24.3927268981934	25.7816925048828	26.3784866333008	25.8263854980469	DOWN	DOWN	HKDC1
2045	+	1.32920429796492	-2.10656102498372	Q8TEM1	Q8TEM1	Nuclear pore membrane glycoprotein 210	NUP210	3202	Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3	9	9	9	1	1	1	0	5	3	7	1	1	0	5	3	7	1887	1887	By matching	By matching		By MS/MS	By MS/MS	By MS/MS	0.6	0.8	0	4.1	3.8	5.7	Color2 [DarkGray]	1	4	NA	NA	NA	NA			9	9	9	8	8	8	205.11	0	16.633	0.0468592897888883	0.0556526138279933	-2.10656102498372	-2.8401758132829	24.0172138214111	22.6481151580811	23.0991878509521	25.7391033172607	26.2004528045654	24.1446437835693	DOWN	DOWN	NUP210
